dialogue_id,speaker,turn,act_1,act_2,act_3
37_00040,USER,"I want to leave Friday next week. I'm flying to Vancouver, BC.",INFORM,,
37_00040,SYSTEM,There's an Alaska Airlines flight that leaves at 3:45 pm. It has 1 stop and costs $428. Does that interest you at all?,OFFER,,
37_00040,USER,Are there any other flights? I have three people in my group.,INFORM,REQUEST_ALTS,
37_00040,SYSTEM,There's a Delta Airlines flight that leaves at 8:45 am. It has 1 stop and costs $415. Does that interest you at all?,OFFER,,
37_00040,USER,That sounds great.,SELECT,,
37_00040,SYSTEM,Would you like me to purchase tickets for you?,OFFER_INTENT,,
37_00040,USER,"No, not right now.",NEGATE_INTENT,,
37_00040,SYSTEM,All right. Is there anything else I can help you with?,REQ_MORE,,
37_00040,USER,Can we search for roundtrip flights?,INFORM_INTENT,,
37_00040,SYSTEM,Absolutely! When are you returning?,REQUEST,,
37_00040,USER,I want to return on the 10th of this month.,INFORM,,
37_00040,SYSTEM,Okay. I found 1 flight. It's with Delta Airlines and leaves at 8:45 am. It returns at 3:20 am. The cost is $457. Does that interest you at all?,OFFER,,
37_00040,USER,Which airport does the flight depart from? And which airport does the flight arrive at?,REQUEST,,
37_00040,SYSTEM,The flight leaves YVR International Airport and arrives at Seattle-Tacoma International Airport.,INFORM,,
37_00040,USER,That sounds perfect. Can you purchase tickets for me?,INFORM_INTENT,SELECT,
37_00040,SYSTEM,"Sure thing! Can you confirm the following details, please? Your flight leaves Seattle at 8:45 am and arrives at Vancouver at 3:20 am. It's with Delta Airlines. The flight leaves next Friday and returns on March 10th. The number of seats is 3 in premium economy.",CONFIRM,,
37_00040,USER,"That's all correct. When does my return flight arrive, and when does the onward flight arrive?",REQUEST,,AFFIRM
37_00040,SYSTEM,Your tickets are confirmed. The return flight arrives at 2:47 pm. The onward flight arrives at 7:49 pm.,INFORM,,NOTIFY_SUCCESS
37_00040,USER,Thanks so much for all your help! That's all.,THANK_YOU,GOODBYE,
37_00040,SYSTEM,You're welcome! Have a wonderful day!,GOODBYE,,
37_00041,USER,I am looking for a one-way flight.,INFORM_INTENT,,
37_00041,SYSTEM,Where are you leaving from?,REQUEST,,
37_00041,USER,"I am leaving Toronto, Ontario.",INFORM,,
37_00041,SYSTEM,Where are you going?,REQUEST,,
37_00041,USER,I am going to SFO.,INFORM,,
37_00041,SYSTEM,When are you leaving?,REQUEST,,
37_00041,USER,I am going on the 4th.,INFORM,,
37_00041,SYSTEM,There is an Air Canada flight with 1 stop that leaves at 4:40 pm and the cost is $283.,OFFER,,
37_00041,USER,What other flights are available? There are 4 of us going to New York.,INFORM,,REQUEST_ALTS
37_00041,SYSTEM,I found 2 flights including an American Airlines flight with 0 stops that leaves at 12:50 pm and the ticket costs $112.,OFFER,,
37_00041,USER,What other flights are available?,REQUEST_ALTS,,
37_00041,SYSTEM,There is a Delta Airlines flight with 0 stops leaving at 10:30 pm and the ticket costs $95.,OFFER,,
37_00041,USER,That is perfect.,SELECT,,
37_00041,SYSTEM,Do you want to purchase the ticket?,OFFER_INTENT,,
37_00041,USER,Not at this time.,NEGATE_INTENT,,
37_00041,SYSTEM,Do you need anything else?,REQ_MORE,,
37_00041,USER,I am looking for a round trip flight.,INFORM_INTENT,,
37_00041,SYSTEM,When are you returning?,REQUEST,,
37_00041,USER,I want to come back next Wednesday.,INFORM,,
37_00041,SYSTEM,There is a Delta Airlines flight costing $100. The outbound flight leaves at 10:30 pm and the return flight leaves at 5:05 am.,OFFER,,
37_00041,USER,What airports are the flight leaving from and going to?,REQUEST,,
37_00041,SYSTEM,The flight leaves Toronto Pearson International Airport and arrives at JFK International Airport.,INFORM,,
37_00041,USER,That is perfect. Please purchase tickets in economy.,INFORM,INFORM_INTENT,SELECT
37_00041,SYSTEM,Please confirm you want 4 tickets to fly from Toronto to New York on Delta Airlines in economy. The departure is next Monday at 10:30 pm and the return flight is next Wednesday at 5:05 am.,CONFIRM,,
37_00041,USER,I actually want premium economy.,INFORM,NEGATE,
37_00041,SYSTEM,Please confirm you want to travel from Toronto in premium economy.,CONFIRM,,
37_00041,USER,That is perfect.,AFFIRM,,
37_00041,SYSTEM,The ticked has been purchased.,NOTIFY_SUCCESS,,
37_00041,USER,Thank you very much.,THANK_YOU,,
37_00041,SYSTEM,May I further assist you?,REQ_MORE,,
37_00041,USER,"No, that will be all.",NEGATE,THANK_YOU,
37_00041,SYSTEM,See you soon!,GOODBYE,,
37_00042,USER,"I need to fly out for a family emergency, can you find me one-way flights?",INFORM_INTENT,,
37_00042,SYSTEM,When did you want to leave?,REQUEST,,
37_00042,USER,"I'm leaving the day after tomorrow, and I'd like to go in Economy seating.",INFORM,,
37_00042,SYSTEM,What cities are you leaving and going to?,REQUEST,,
37_00042,USER,I'm going from Chi-town to New York.,INFORM,,
37_00042,SYSTEM,"There is an American Airlines flight for $128 with 0 stops, which leaves at 12:30 pm.",OFFER,,
37_00042,USER,What airport does it land in?,REQUEST,,
37_00042,SYSTEM,JFK International Airport.,INFORM,,
37_00042,USER,Sounds good to me. How about round trip flights? I want to get back on the 5th of March.,INFORM,INFORM_INTENT,SELECT
37_00042,SYSTEM,There is an American Airlines flight for $137 that leaves at 12:30 pm and returns at 5:25 am.,OFFER,,
37_00042,USER,"Sounds good to me, since it's just a short trip. Can you get me four tickets?",INFORM,INFORM_INTENT,SELECT
37_00042,SYSTEM,"Please confirm: American Airlines flight from Chicago to New York for 4 passengers, Economy seating. Departure is day after tomorrow at 12:30 pm, returning next Tuesday at 5:25 am.",CONFIRM,,
37_00042,USER,Sounds good. When does the return flight arrive?,REQUEST,AFFIRM,
37_00042,SYSTEM,Your tickets have been purchased. Return flight arrives at 6:44 am.,INFORM,NOTIFY_SUCCESS,
37_00042,USER,What about the New York arrival time? Is the ticket refundable?,REQUEST,,
37_00042,SYSTEM,"JFK arrival time is 3:49 pm. Unfortunately, the ticket is not refundable.",INFORM,,
37_00042,USER,"Thanks for your help, that's all I needed.",THANK_YOU,GOODBYE,
37_00042,SYSTEM,Have a great day.,GOODBYE,,
37_00043,USER,Can you help with plane reservations?,INFORM_INTENT,,
37_00043,SYSTEM,What day will you depart?,REQUEST,,
37_00043,USER,The 7th of this month.,INFORM,,
37_00043,SYSTEM,From where will you fly and where will you go?,REQUEST,,
37_00043,USER,I'm headed to Portland. I and one other person. two. depart from CDMX.,INFORM,,
37_00043,SYSTEM,I have 3 choices for you. How about American Airlines? It leaves at 2:35 am. with only 1 stop. The ticket there is $255.,OFFER,,
37_00043,USER,Good. How about returning?,INFORM_INTENT,SELECT,
37_00043,SYSTEM,When will you come home?,REQUEST,,
37_00043,USER,March 9th.,INFORM,,
37_00043,SYSTEM,"I have American Airlines 2:35 am departure, returning 7:20 am. It costs $267.",OFFER,,
37_00043,USER,Do you know what airports are involved?,REQUEST,,
37_00043,SYSTEM,PDX International Airport. You'll depart from Benito Juarez International Airport.,INFORM,,
37_00043,USER,"great, Get me Economy tickets please.",INFORM,INFORM_INTENT,SELECT
37_00043,SYSTEM,Sure- It's for Departing Mexico City Next Thursday on American Airlines going to Portland at 2:35 am. You'll return March 9th at 7:20 am. Your 2 tickets are in Economy.,CONFIRM,,
37_00043,USER,"Perfect, thanks.",AFFIRM,,
37_00043,SYSTEM,I got you.,NOTIFY_SUCCESS,,
37_00043,USER,That's perfect thanks.,THANK_YOU,GOODBYE,
37_00043,SYSTEM,Have a fun flight.,GOODBYE,,
37_00044,USER,Would you search for one way flights?,INFORM_INTENT,,
37_00044,SYSTEM,Where are you going?,REQUEST,,
37_00044,USER,I'm going to SFO.,INFORM,,
37_00044,SYSTEM,When will you leave and from where?,REQUEST,,
37_00044,USER,"I want to leave on the 4th of March from Seattle, WA.",INFORM,,
37_00044,SYSTEM,How about this Alaska Airlines flight? It leaves at 12 pm and has 0 stops. It costs $119.,OFFER,,
37_00044,USER,When will the onward flight arrive and is it refundable?,REQUEST,,
37_00044,SYSTEM,Sorry but the ticket is not refundable. It arrives at 2:11 pm.,INFORM,,
37_00044,USER,That sounds good to me.,SELECT,,
37_00044,SYSTEM,Would you like these tickets?,OFFER_INTENT,,
37_00044,USER,"No, do ont buy me tickets. Would you search for round trip flights?",INFORM_INTENT,NEGATE_INTENT,
37_00044,SYSTEM,When will you come back?,REQUEST,,
37_00044,USER,I want to return on the 6th of March.,INFORM,,
37_00044,SYSTEM,So I have 1 good flight for you. It's an Alaska Airlines flight and it leaves at 12 pm. The return flight leaves at 2:55 pm. It costs $127.,OFFER,,
37_00044,USER,When will the outbound flight arrive and to which airport?,REQUEST,,
37_00044,SYSTEM,It goes to SFO International Airport and arrives at 2:11 pm.,INFORM,,
37_00044,USER,That sounds like a winner,SELECT,,
37_00044,SYSTEM,Should I get tickets for it?,OFFER_INTENT,,
37_00044,USER,"Yes, and please make them economy tickets.",AFFIRM_INTENT,INFORM,
37_00044,SYSTEM,Please confirm that you are 1 person traveling in Economy. You are leaving from Seattle and going to San Francisco on Alaska Airlines next Monday at 12 pm and will return next Wednesday at 2:55 pm.,CONFIRM,,
37_00044,USER,"Yes, that sounds great. When will my return flight arrive and which airport does the flight depart from?",REQUEST,,AFFIRM
37_00044,SYSTEM,Your ticket has been confirmed. The flight departs from Seattle-Tacoma International Airport and the return flight arrives at 5:06 pm.,INFORM,,NOTIFY_SUCCESS
37_00044,USER,Thank you for helping,THANK_YOU,,
37_00044,SYSTEM,Do you need anything else?,REQ_MORE,,
37_00044,USER,"No, that is all.",NEGATE,THANK_YOU,
37_00044,SYSTEM,Enjoy your day.,GOODBYE,,
37_00045,USER,Could you find me any one-way flights?,INFORM_INTENT,,
37_00045,SYSTEM,"Where are you planning to visit, and when will you leave and return?",REQUEST,,
37_00045,USER,"There are 3 people travelling, we're leaving from ATL on the 10th of this month and heading to Seattle, WA.",INFORM,,
37_00045,SYSTEM,"There is an american airlines flight, the outbound flight leaves at 9:35 pm and has 0 stops. The price is $197.",OFFER,,
37_00045,USER,Where does it depart from? And when does the onward flight arrive?,REQUEST,,
37_00045,SYSTEM,"It departs from the Hartsfield-Jackson International Airport, and the onward flight leaves at 0:07 am.",INFORM,,
37_00045,USER,Sounds good to me. Could you search for a round trip flight? I'd like to return on the 12th.,INFORM,INFORM_INTENT,SELECT
37_00045,SYSTEM,"Okay, there's an american airlines flight, outbound leaving at 9:35 pm, return flight leaving at 9:45 pm. The price is $210.",OFFER,,
37_00045,USER,Which airport does the flight land in?,REQUEST,,
37_00045,SYSTEM,The destination is the Seattle-Tacoma International Airport.,INFORM,,
37_00045,USER,That flight works for me.,SELECT,,
37_00045,SYSTEM,Would you like me to do anything else?,REQ_MORE,,
37_00045,USER,"I plan to go on a short trip, could you help me buy tickets?",INFORM_INTENT,,
37_00045,SYSTEM,"Please confirm the following details: You're leaving from Atlanta to Seattle, flying with American Airlines. The departure date is March 10th, and the return is March 12th. The outbound flight leaves at 9:35 pm, and the return flight leaves at 9:45 pm. There are 3 passengers, and you're flying economy.",CONFIRM,,
37_00045,USER,"Yes, correct. When does the return flight land?",REQUEST,AFFIRM,
37_00045,SYSTEM,The tickets are confirmed. Your return flight lands 6:17 am.,INFORM,NOTIFY_SUCCESS,
37_00045,USER,"Thank you, i'm all set.",THANK_YOU,GOODBYE,
37_00045,SYSTEM,Have a great day.,GOODBYE,,
37_00046,USER,Could you search for one-way flights for me? I am departing from SF.,INFORM,INFORM_INTENT,
37_00046,SYSTEM,What place do you anticipate traveling to?,REQUEST,,
37_00046,USER,I am heading to Los Angeles.,INFORM,,
37_00046,SYSTEM,What time do you intend to depart?,REQUEST,,
37_00046,USER,I am departing on March 3rd.,INFORM,,
37_00046,SYSTEM,There is a ticket costing $96 for an outbound Alaska Airlines flight that departs at 7:10 pm with 0 stops.,OFFER,,
37_00046,USER,Do you have alternative flights? I have four people in my cohort.,INFORM,REQUEST_ALTS,
37_00046,SYSTEM,I discovered 3 suitable flights. There is a ticket costing $88 for an outbound American Airlines flight that departs at 3:50 pm with 0 stops.,OFFER,,
37_00046,USER,"What time does the onward flight come at, and which airport does it leave from?",REQUEST,,
37_00046,SYSTEM,The flight leaves from SFO International Airport and will come at 5:15 pm.,INFORM,,
37_00046,USER,That flight sounds perfect.,SELECT,,
37_00046,SYSTEM,Would you like to purchase tickets for the flight?,OFFER_INTENT,,
37_00046,USER,"No, I do not wish to purchase a ticket.",NEGATE_INTENT,,
37_00046,SYSTEM,Could I assist you with something else?,REQ_MORE,,
37_00046,USER,Could you look up round trip flights for me? I prefer to travel in Economy and would like to return on March 5th.,INFORM,,INFORM_INTENT
37_00046,SYSTEM,There is a ticket costing $96 for an outbound American Airlines flight departing at 3:50 pm. The return flight departs at 6:30 am.,OFFER,,
37_00046,USER,Can I get my money back for the ticket? What time does the onward flight come at?,REQUEST,,
37_00046,SYSTEM,"Sadly, you cannot get your money back for the ticket. The onward flight will come at 5:15 pm.",INFORM,,
37_00046,USER,That flight sounds perfect for me. I intend to go on a brief trip; could you help me purchase plane tickets?,INFORM_INTENT,SELECT,
37_00046,SYSTEM,"Please verify the following information: 4 passengers with Economy seats for an American Airlines flight departing from San Francisco to Los Angeles. The plane leaves at 3:50 pm on day after tomorrow, and will return at 6:30 am next Tuesday.",CONFIRM,,
37_00046,USER,"Yeah, that's perfect.",AFFIRM,,
37_00046,SYSTEM,Your tickets are verified.,NOTIFY_SUCCESS,,
37_00046,USER,Thank you for your assistance.,THANK_YOU,,
37_00046,SYSTEM,Could I assist you with something else?,REQ_MORE,,
37_00046,USER,Nope. Thank you for your assistance.,NEGATE,THANK_YOU,
37_00046,SYSTEM,Have a pleasant afternoon.,GOODBYE,,
37_00047,USER,I need help finding a one-way flight. I prefer economy flights on United Airlines.,INFORM,,INFORM_INTENT
37_00047,SYSTEM,"I can help you with that. Where will you be leaving from, and on what date?",REQUEST,,
37_00047,USER,I am leaving from Chi-town on March 4th.,INFORM,,
37_00047,SYSTEM,What's your destination?,REQUEST,,
37_00047,USER,"I am going to Seattle, WA.",INFORM,,
37_00047,SYSTEM,United Airlines has 1 flight leaving at 3:50 pm with 0 stops for $158.,OFFER,,
37_00047,USER,Is that ticket refundable?,REQUEST,,
37_00047,SYSTEM,"No, unfortunately it is not.",INFORM,,
37_00047,USER,What airport does that leave from?,REQUEST,,
37_00047,SYSTEM,The flight leaves from O'Hare International Airport.,INFORM,,
37_00047,USER,That one sounds good for me.,SELECT,,
37_00047,SYSTEM,Do you want to buy tickets now?,OFFER_INTENT,,
37_00047,USER,"No, thanks, not now.",NEGATE_INTENT,,
37_00047,SYSTEM,Is there anything else I can help you with today?,REQ_MORE,,
37_00047,USER,Could you check round-trip flights for me instead? I want to return on the 6th of March.,INFORM,INFORM_INTENT,
37_00047,SYSTEM,"United Airlines has an outbound flight leaving at 3:50 pm, with return flight leaving at 5:55 pm, for $173.",OFFER,,
37_00047,USER,"Which airport would I leave from, and where does it arrive?",REQUEST,,
37_00047,SYSTEM,The flight departs from O'Hare International Airport and arrives at Seattle-Tacoma International Airport.,INFORM,,
37_00047,USER,That one sounds good to me.,SELECT,,
37_00047,SYSTEM,Do you want to purchase tickets now?,OFFER_INTENT,,
37_00047,USER,"Yes, I would like to book tickets now. There are 4 people in my group.",AFFIRM_INTENT,INFORM,
37_00047,SYSTEM,"Please confirm: You are booking a flight for 4 passengers in economy class on United Airlines. Your flight leaves Chicago for Seattle next Monday at 3:50 pm, and returns next Wednesday at 5:55 pm.",CONFIRM,,
37_00047,USER,"Yes, that's good.",AFFIRM,,
37_00047,SYSTEM,Your tickets are now confirmed.,NOTIFY_SUCCESS,,
37_00047,USER,Thanks for your help. That's all.,THANK_YOU,GOODBYE,
37_00047,SYSTEM,Have a great trip.,GOODBYE,,
